total/epochs,rollout/episode_steps,train/loss_critic,obs_rms_mean,reference_actor_Q_mean,rollout/actions_mean,train/param_noise_distance,rollout/Q_mean,rollout/return_history,obs_rms_std,reference_Q_std,AI_distance,rollout/return,reference_actor_Q_std,reference_perturbed_action_std,AI_return,rollout/actions_std,total/steps_per_second,rollout/episodes,train/loss_actor,reference_Q_mean,total/duration,reference_action_std,total/steps,AI_success_rate,total/episodes,param_noise_stddev,reference_action_mean,reference_perturbed_action_mean
298,194.1315960912052,2110.04052734375,0.467205286026001,1306.618408203125,0.23510032892227173,0.22033370316028594,1851.8470458984375,5189.857852975674,3.518592119216919,1027.9078369140625,2.878582314281958,4218.41707421942,1023.3472900390625,0.980490505695343,5045.47781822708,0.917390763759613,67.85397267082594,3070.0,-2065.9541015625,1276.712158203125,8783.56825017929,0.9806159138679504,596000,0.421,3070.0,0.004839897909672315,0.0014366391114890575,0.04110341891646385
299,194.1805781097759,2506.806640625,0.46722641587257385,1311.0626220703125,0.2349833846092224,0.19601675763726234,1853.7698974609375,5245.298203721714,3.5129311084747314,1034.624267578125,2.8561391359937924,4223.493903193355,1030.1142578125,0.9750577807426453,5055.975340962721,0.9174362421035767,67.84525386955306,3079.0,-2065.872802734375,1288.350341796875,8814.175876617432,0.982477605342865,598000,0.4225,3079.0,0.00421053195794641,0.000136449933052063,-0.10307078808546066
300,194.23405632890902,2804.316650390625,0.467364639043808,1294.27001953125,0.23494890332221985,0.19344322338700295,1856.155517578125,5245.579703143425,3.5072267055511475,1036.4305419921875,2.8472521066237673,4226.9607297592875,1031.552978515625,0.9914007186889648,5056.804700917025,0.9174184203147888,67.83690488217903,3089.0,-2091.1044921875,1269.780029296875,8844.743153333664,0.9836837649345398,600000,0.422,3089.0,0.0045594027649236,0.07634664326906204,-0.01776175945997238
301,194.2698515171078,1677.8670654296875,0.4673135578632355,1287.5323486328125,0.2352745532989502,0.20556989714503288,1857.414794921875,5300.22834772047,3.5015270709991455,1042.170166015625,2.8415348365706574,4231.112980284799,1036.4521484375,0.9846057295799255,5061.278317291089,0.917390763759613,67.82849104182458,3098.0,-2080.57568359375,1252.201171875,8875.326441049576,0.9858770370483398,602000,0.4215,3098.0,0.004127567844276452,-0.002154319081455469,0.0587611049413681
302,194.23222901254422,1441.6416015625,0.4670587480068207,1368.03857421875,0.23530595004558563,0.20258902952075006,1858.7435302734375,5249.481077926613,3.4958505630493164,1041.0537109375,2.8246673261890023,4234.223375767421,1037.0811767578125,0.9917972087860107,5062.74380505983,0.9173583388328552,67.82338409343916,3109.0,-2078.720458984375,1329.545166015625,8905.483087778091,0.98966383934021,604000,0.422,3109.0,0.00421053195794641,-0.02347109280526638,0.03564603999257088
303,194.24975953831355,1911.8809814453125,0.46686291694641113,1369.0125732421875,0.23508980870246887,0.21057517886161803,1860.027099609375,5233.55983298158,3.490206480026245,1017.8278198242188,2.8185580600283444,4237.646412043736,1017.1663208007812,0.9806143641471863,5069.95310582929,0.9173724055290222,67.81598773024358,3119.0,-2091.79736328125,1337.284423828125,8935.94593667984,0.9843831062316895,606000,0.4225,3119.0,0.00421053195794641,-0.027347810566425323,-0.06440738588571548
304,194.25247682965804,1732.6524658203125,0.4667222499847412,1394.400146484375,0.2348620742559433,0.1998383216559887,1861.6104736328125,5236.997277776464,3.484606981277466,988.2062377929688,2.803151457743961,4242.176831631818,983.1744384765625,0.981412410736084,5079.07956002726,0.9173996448516846,67.80790235336127,3129.0,-2055.771484375,1361.8465576171875,8966.506541252136,0.9749751091003418,608000,0.4255,3129.0,0.00421053195794641,-0.03782866150140762,-0.03560961037874222
305,194.2324840764331,1632.6795654296875,0.4664841592311859,1360.13623046875,0.23457401990890503,0.20383808881044388,1862.0040283203125,5266.040946865349,3.4794511795043945,981.123046875,2.765168408198677,4243.336376570365,977.495849609375,0.9871658086776733,5091.15504814424,0.9174997210502625,67.79836184851045,3140.0,-2093.9716796875,1325.609130859375,8997.267535209656,0.9656085968017578,610000,0.427,3140.0,0.004381496439672185,-0.19041630625724792,-0.06436416506767273
306,194.22310377657885,2689.180908203125,0.4664383828639984,1321.811279296875,0.2344193458557129,0.19739564761519432,1862.8946533203125,5201.438782778096,3.473947525024414,987.990234375,2.771614146169757,4245.34382014164,983.7113037109375,0.9863518476486206,5095.8911450580235,0.9175843596458435,67.78859146573599,3151.0,-2110.107421875,1292.02001953125,9028.067802667618,0.9804832935333252,612000,0.428,3151.0,0.0038117396538467885,-0.07397634536027908,-0.0882553681731224
307,194.21448908573237,2149.6435546875,0.466286301612854,1309.551025390625,0.2343183010816574,0.19442234247922896,1864.142578125,5160.879177477202,3.468430280685425,985.7388305664062,2.7661851272847753,4246.417908503513,981.2355346679688,0.9878972768783569,5096.6713280693475,0.9176548719406128,67.77762076099852,3161.0,-2105.972900390625,1275.6016845703125,9059.037379980087,0.9824419021606445,614000,0.4285,3161.0,0.00421053195794641,-0.13342733681201935,-0.08037617057561874
308,194.20845159255757,3289.06689453125,0.4662802219390869,1352.228515625,0.23413613438606262,0.19879381343722344,1865.5819091796875,5171.209811280514,3.462956428527832,957.9014892578125,2.763654084087309,4249.000039919579,952.5597534179688,0.9886221885681152,5098.600717766281,0.9177014827728271,67.7709604372115,3171.0,-2102.719970703125,1314.4610595703125,9089.438839673996,0.9677460789680481,616000,0.428,3171.0,0.004381496439672185,-0.19535677134990692,-0.10520470142364502
309,194.20081709616593,2311.0498046875,0.46635499596595764,1359.95654296875,0.2342662811279297,0.1978310912847519,1867.21826171875,5201.10021647368,3.457486867904663,996.4111938476562,2.7427780504562054,4254.073329026657,992.41943359375,0.9861854910850525,5108.4342864180335,0.9177210330963135,67.75888285217688,3182.0,-2136.7646484375,1327.161865234375,9120.575398921967,0.9843155741691589,618000,0.4305,3182.0,0.0035908311789358866,-0.09073137491941452,-0.10167960077524185
310,194.20708020050125,1521.572021484375,0.4662449359893799,1323.9541015625,0.23411709070205688,0.19553892508149148,1868.8394775390625,5144.967746623567,3.4520256519317627,990.1600341796875,2.7424825467518175,4257.7737767765775,987.57861328125,0.9868638515472412,5109.783068716742,0.9177259206771851,67.75041734374749,3192.0,-2105.07666015625,1295.992919921875,9151.235140800476,0.9832069873809814,620000,0.43,3192.0,0.004381496439672185,0.010547955520451069,0.053203314542770386
311,194.24484697064335,1296.59912109375,0.4662868082523346,1286.507568359375,0.23367032408714294,0.20389505803585053,1870.9971923828125,5260.894552011096,3.4466707706451416,999.3618774414062,2.7383786151968623,4263.9689096033535,995.3961181640625,0.9786990880966187,5120.207136142364,0.9178113341331482,67.74236752860392,3202.0,-2094.06640625,1257.306640625,9181.846201896667,0.9783396124839783,622000,0.4315,3202.0,0.004295163650301133,-0.10834283381700516,-0.1504134088754654
312,194.1851851851852,1196.08447265625,0.46613430976867676,1293.4853515625,0.2335725873708725,0.19995080888271333,1872.1826171875,5265.427164504434,3.4412758350372314,998.0044555664062,2.7278233136210512,4266.321049771353,995.504638671875,0.9659883975982666,5120.4212420292215,0.9178407788276672,67.73201332814233,3213.0,-2085.757568359375,1262.841064453125,9212.77796626091,0.9678131341934204,624000,0.4345,3213.0,0.004046238451403247,-0.20641738176345825,-0.21222588419914246
313,194.29183483390253,1148.281005859375,0.4663149416446686,1307.44677734375,0.23295322060585022,0.2124641028046608,1874.5223388671875,5339.269140823762,3.435896873474121,1015.0985717773438,2.718709729464517,4271.838046165491,1009.712890625,0.9729145169258118,5121.828862487621,0.9179251790046692,67.72248367234727,3221.0,-2107.38671875,1272.541748046875,9243.606643676758,0.9671225547790527,626000,0.437,3221.0,0.00421053195794641,-0.20227980613708496,-0.15054599940776825
314,194.36118848653666,1566.6427001953125,0.46622034907341003,1346.24462890625,0.2326546609401703,0.20424814864993096,1876.0201416015625,5294.800691585059,3.430562734603882,984.7921752929688,2.7173531499356858,4275.736707789426,981.4373779296875,0.9740318059921265,5119.842048849358,0.9179972410202026,67.71271142772568,3231.0,-2117.312744140625,1317.02197265625,9274.47722530365,0.9814665913581848,628000,0.4375,3231.0,0.00421053195794641,-0.07904937863349915,-0.13840165734291077
315,194.37365010799135,3420.83935546875,0.46609655022621155,1327.015869140625,0.23243722319602966,0.19789328172802925,1877.1929931640625,5386.2368650080625,3.425265312194824,980.2809448242188,2.712563195958559,4278.472972560987,976.0524291992188,0.9803729057312012,5121.5237471055,0.9180613160133362,67.70235482333393,3241.0,-2094.12646484375,1291.657470703125,9305.437036037445,0.9673916697502136,630000,0.437,3241.0,0.004127567844276452,-0.22700902819633484,-0.1308191865682602
316,194.3940326053522,2222.49365234375,0.4660760164260864,1377.8465576171875,0.23228639364242554,0.1985315227508545,1878.81298828125,5489.998759859995,3.4199740886688232,980.4445190429688,2.699298243090192,4283.629115119134,972.5513305664062,0.9835474491119385,5127.569290018673,0.9180882573127747,67.69310558380386,3251.0,-2115.550537109375,1340.7308349609375,9336.253589630127,0.978171706199646,632000,0.4385,3251.0,0.004127567844276452,-0.1434362679719925,-0.12190193682909012
317,194.4361963190184,2275.148681640625,0.46610966324806213,1371.181640625,0.2321481704711914,0.20345206275582314,1880.2685546875,5546.155571524179,3.4155819416046143,975.0479736328125,2.6937488305694552,4286.655620731201,969.3087158203125,0.9788637757301331,5122.652675725813,0.9181503057479858,67.68574684460035,3260.0,-2129.701171875,1333.803955078125,9366.816937923431,0.9698631763458252,634000,0.4395,3260.0,0.00421053195794641,-0.19769573211669922,-0.14100928604602814
318,194.46727828746177,3390.034423828125,0.4660729467868805,1391.8642578125,0.23201744258403778,0.19605327934026717,1881.5291748046875,5645.451021600311,3.4103267192840576,979.2713012695312,2.6878905433006977,4291.161780357762,969.4277954101562,0.9820862412452698,5125.718568674512,0.9181810617446899,67.67615081982123,3270.0,-2103.17724609375,1360.5986328125,9397.6975979805,0.9928718209266663,636000,0.441,3270.0,0.00421053195794641,-0.041985101997852325,-0.03612162172794342
319,194.3860450944546,5047.564453125,0.4657374918460846,1363.7578125,0.23210744559764862,0.2103108836710453,1882.0794677734375,5496.926273996964,3.405116319656372,1015.7473754882812,2.6804447096595485,4291.942096393212,1007.5723876953125,0.990003228187561,5125.2217254120405,0.9182206988334656,67.66682473123271,3282.0,-2100.248046875,1329.9437255859375,9428.549404144287,0.9831801056861877,638000,0.4425,3282.0,0.004295163650301133,0.02184552513062954,-0.022058798000216484
320,194.46065025828017,2369.17138671875,0.46568620204925537,1415.4278564453125,0.2321660816669464,0.19617491617798805,1883.7227783203125,5523.155985921741,3.399928331375122,1006.5755004882812,2.655255949729821,4295.862609552941,999.1582641601562,0.9899521470069885,5130.995255634007,0.9182201027870178,67.65173916605279,3291.0,-2119.419189453125,1378.10693359375,9460.2150349617,0.9901381731033325,640000,0.4445,3291.0,0.00421053195794641,-0.00961221382021904,-0.039032891392707825
321,194.48757575757577,7570.34326171875,0.46564725041389465,1385.40283203125,0.232141375541687,0.21211012452840805,1885.60693359375,5534.579351907088,3.3948237895965576,986.0906982421875,2.6505007593056913,4300.454688121579,977.8960571289062,0.9901999831199646,5138.111475767349,0.9182099103927612,67.64203012004987,3300.0,-2095.809326171875,1348.06494140625,9491.140328884125,0.9920089244842529,642000,0.447,3300.0,0.00421053195794641,-0.0363035686314106,-0.08779295533895493
322,194.54199395770394,4763.7744140625,0.46575817465782166,1360.097412109375,0.23236575722694397,0.18832828536629675,1887.442138671875,5645.682296368656,3.389678955078125,1009.6005249023438,2.6514669170456417,4307.967824081344,1005.6839599609375,0.9922135472297668,5147.733777658153,0.9181617498397827,67.62891917296093,3310.0,-2103.115234375,1318.6513671875,9522.553485631943,0.9889417290687561,644000,0.447,3310.0,0.004744532800384585,0.013494817540049553,0.011612312868237495
323,194.52349397590362,4411.89306640625,0.4656984508037567,1372.1751708984375,0.23235061764717102,0.1905211839079857,1889.01611328125,5627.653592666898,3.384558916091919,1024.8321533203125,2.61995351675464,4311.862846039624,1018.9143676757812,0.9778070449829102,5162.889945167357,0.9181800484657288,67.61824903090177,3320.0,-2096.6689453125,1338.014892578125,9553.633956193924,0.9823735356330872,646000,0.449,3320.0,0.00421053195794641,-0.09558789432048798,-0.17328330874443054
324,194.5860618804446,6093.78515625,0.4659196436405182,1442.040283203125,0.23238275945186615,0.2108563359081745,1891.3912353515625,5729.375840803711,3.379446268081665,1008.4180908203125,2.613947369306256,4319.673158622079,1005.656494140625,0.9865758419036865,5174.90743393553,0.9181590676307678,67.60191026505493,3329.0,-2078.904296875,1406.830322265625,9585.527945280075,0.988041341304779,648000,0.4505,3329.0,0.004295163650301133,-0.007873008027672768,-0.07655604183673859
325,194.49431478156794,1373.7301025390625,0.46563807129859924,1360.23876953125,0.23247283697128296,0.20423445254564285,1892.0802001953125,5701.961027972887,3.374394178390503,1016.2175903320312,2.596051161994995,4320.99273302061,1008.9990234375,0.9766056537628174,5181.757234415136,0.9181948304176331,67.59265992675483,3342.0,-2098.85205078125,1327.563720703125,9616.42877650261,0.9873538613319397,650000,0.4515,3342.0,0.004046238451403247,-0.0760541632771492,-0.15357191860675812
326,194.50059665871123,1565.013427734375,0.4656718969345093,1369.8525390625,0.23252993822097778,0.20094537109136582,1893.5189208984375,5657.031977107037,3.369338274002075,1003.7282104492188,2.543223723222178,4324.445541794735,999.2190551757812,0.9866030812263489,5206.284308564499,0.9181965589523315,67.58378998986731,3352.0,-2084.673828125,1332.5743408203125,9647.283765792847,0.9817090034484863,652000,0.453,3352.0,0.004127567844276452,-0.06763309240341187,-0.11623948812484741
327,194.46149271483793,1699.5579833984375,0.4655586779117584,1369.3095703125,0.2324034571647644,0.2111759415268898,1894.90771484375,5637.078455644534,3.3643081188201904,1028.549072265625,2.5113913204827187,4326.933597285839,1026.0458984375,0.9831563234329224,5222.815595379715,0.9182369709014893,67.5755932642108,3363.0,-2082.45068359375,1335.391845703125,9678.050438165665,0.9809545278549194,654000,0.4555,3363.0,0.0038883556208891092,-0.03388014808297157,0.009900492615997791
328,194.4152341434499,1855.90087890625,0.46531009674072266,1306.5565185546875,0.23243971168994904,0.20793126717209817,1895.88818359375,5610.949131884671,3.359307289123535,1050.277099609375,2.491520449348424,4329.773385496336,1049.1435546875,0.9768736958503723,5232.0842283301,0.9182837009429932,67.56598068486406,3374.0,-2116.02734375,1277.8209228515625,9709.02802491188,0.9794740676879883,656000,0.4585,3374.0,0.0045594027649236,0.08344190567731857,0.12556973099708557
329,194.37872968980798,1660.51220703125,0.4650578200817108,1351.08056640625,0.23258958756923676,0.20207206346094608,1896.676513671875,5589.780793523175,3.3543357849121094,1041.5767822265625,2.478915804055854,4332.374631033621,1037.3447265625,0.9819809794425964,5237.137118201245,0.9182919263839722,67.55834177299802,3385.0,-2114.5322265625,1311.681396484375,9739.72987985611,0.9691382646560669,658000,0.4605,3385.0,0.0035908311789358866,-0.1934250295162201,-0.08470894396305084
330,194.37938144329897,2664.77783203125,0.46500787138938904,1261.0272216796875,0.23261567950248718,0.18229845717549323,1898.1275634765625,5578.667070533454,3.3494842052459717,1055.9482421875,2.4726191335916172,4336.325870981038,1055.1806640625,0.9774694442749023,5242.428601167392,0.9182645082473755,67.54609546631393,3395.0,-2089.2333984375,1230.167236328125,9771.105131149292,0.9861250519752502,660000,0.4615,3395.0,0.004127567844276452,-0.07049614936113358,-0.1219186931848526
331,194.36886930983846,1411.9034423828125,0.46508005261421204,1248.2347412109375,0.2327347993850708,0.2052830472588539,1899.92333984375,5528.818842667736,3.344557046890259,1055.3443603515625,2.4685711026320076,4340.773728764996,1053.1724853515625,0.9796682596206665,5249.633025920879,0.9182543754577637,67.53631493261558,3405.0,-2105.857421875,1214.45166015625,9802.133869171143,0.988054096698761,662000,0.463,3405.0,0.0038883556208891092,-0.048019006848335266,-0.003896191716194153
